Sentence #,Text,Tag,Offset
Sentence: 1,Additive,O,"[0, 7]"
Sentence: 1,genetic,O,"[9, 15]"
Sentence: 1,correlations,O,"[17, 28]"
Sentence: 1,among,O,"[30, 34]"
Sentence: 1,the,O,"[36, 38]"
Sentence: 1,traits,O,"[40, 45]"
Sentence: 1,ranged,O,"[47, 52]"
Sentence: 1,from,O,"[54, 57]"
Sentence: 1,highly,O,"[59, 64]"
Sentence: 1,negative,O,"[66, 73]"
Sentence: 1,(,O,"[75, 75]"
Sentence: 1,-1111,O,"[76, 80]"
Sentence: 1,),O,"[81, 81]"
Sentence: 1,to,O,"[83, 84]"
Sentence: 1,highly,O,"[86, 91]"
Sentence: 1,positive,O,"[93, 100]"
Sentence: 1,(,O,"[102, 102]"
Sentence: 1,1111,O,"[103, 106]"
Sentence: 1,),O,"[107, 107]"
Sentence: 1,.,O,"[108, 108]"
