Sentence #,Text,Tag,Offset
Sentence: 1,Direct,O,"[0, 5]"
Sentence: 1,heritability,O,"[7, 18]"
Sentence: 1,estimates,O,"[20, 28]"
Sentence: 1,",",O,"[29, 29]"
Sentence: 1,based,O,"[31, 35]"
Sentence: 1,on,O,"[37, 38]"
Sentence: 1,single-trait,O,"[40, 51]"
Sentence: 1,analyses,O,"[53, 60]"
Sentence: 1,",",O,"[61, 61]"
Sentence: 1,ranged,O,"[63, 68]"
Sentence: 1,from,O,"[70, 73]"
Sentence: 1,1111,O,"[75, 78]"
Sentence: 1,(,O,"[80, 80]"
Sentence: 1,GFW1,O,"[81, 84]"
Sentence: 1,),O,"[85, 85]"
Sentence: 1,to,O,"[87, 88]"
Sentence: 1,1111,O,"[90, 93]"
Sentence: 1,(,O,"[95, 95]"
Sentence: 1,TW,O,"[96, 97]"
Sentence: 1,%,O,"[98, 98]"
Sentence: 1,),O,"[99, 99]"
Sentence: 1,.,O,"[100, 100]"
