Sentence #,Text,Tag,Offset
Sentence: 1,Staple,O,"[0, 5]"
Sentence: 1,length,O,"[7, 12]"
Sentence: 1,at,O,"[14, 15]"
Sentence: 1,shoulder,O,"[17, 24]"
Sentence: 1,",",O,"[25, 25]"
Sentence: 1,side,O,"[27, 30]"
Sentence: 1,",",O,"[31, 31]"
Sentence: 1,and,O,"[33, 35]"
Sentence: 1,rump,O,"[37, 40]"
Sentence: 1,(,O,"[42, 42]"
Sentence: 1,SL1,O,"[43, 45]"
Sentence: 1,",",O,"[46, 46]"
Sentence: 1,SL2,O,"[48, 50]"
Sentence: 1,",",O,"[51, 51]"
Sentence: 1,and,O,"[53, 55]"
Sentence: 1,SL3,O,"[57, 59]"
Sentence: 1,),O,"[60, 60]"
Sentence: 1,",",O,"[61, 61]"
Sentence: 1,fiber,O,"[63, 67]"
Sentence: 1,diameter,O,"[69, 76]"
Sentence: 1,",",O,"[77, 77]"
Sentence: 1,and,O,"[79, 81]"
Sentence: 1,percentage,O,"[83, 92]"
Sentence: 1,of,O,"[94, 95]"
Sentence: 1,true,O,"[97, 100]"
Sentence: 1,wool,O,"[102, 105]"
Sentence: 1,(,O,"[107, 107]"
Sentence: 1,TW,O,"[108, 109]"
Sentence: 1,%,O,"[110, 110]"
Sentence: 1,),O,"[111, 111]"
Sentence: 1,were,O,"[113, 116]"
Sentence: 1,used,O,"[118, 121]"
Sentence: 1,as,O,"[123, 124]"
Sentence: 1,characteristics,O,"[126, 140]"
Sentence: 1,of,O,"[142, 143]"
Sentence: 1,wool,O,"[145, 148]"
Sentence: 1,quality,O,"[150, 156]"
Sentence: 1,.,O,"[157, 157]"
