Sentence #,Text,Tag,Offset
Sentence: 1,Number,O,"[0, 5]"
Sentence: 1,of,O,"[7, 8]"
Sentence: 1,lambs,O,"[10, 14]"
Sentence: 1,and,O,"[16, 18]"
Sentence: 1,total,O,"[20, 24]"
Sentence: 1,weight,O,"[26, 31]"
Sentence: 1,of,O,"[33, 34]"
Sentence: 1,lambs,O,"[36, 40]"
Sentence: 1,born,O,"[42, 45]"
Sentence: 1,and,O,"[47, 49]"
Sentence: 1,weaned,O,"[51, 56]"
Sentence: 1,were,O,"[58, 61]"
Sentence: 1,measured,O,"[63, 70]"
Sentence: 1,on,O,"[72, 73]"
Sentence: 1,approximately,O,"[75, 87]"
Sentence: 1,11111,O,"[89, 93]"
Sentence: 1,1-yr-old,O,"[95, 102]"
Sentence: 1,ewes,O,"[104, 107]"
Sentence: 1,",",O,"[108, 108]"
Sentence: 1,approximately,O,"[110, 122]"
Sentence: 1,11111,O,"[124, 128]"
Sentence: 1,1-yr-old,O,"[130, 137]"
Sentence: 1,ewes,O,"[139, 142]"
Sentence: 1,",",O,"[143, 143]"
Sentence: 1,and,O,"[145, 147]"
Sentence: 1,approximately,O,"[149, 161]"
Sentence: 1,11111,O,"[163, 167]"
Sentence: 1,1-yr-old,O,"[169, 176]"
Sentence: 1,ewes,O,"[178, 181]"
Sentence: 1,.,O,"[182, 182]"
