Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,second,O,"[4, 9]"
Sentence: 1,period,O,"[11, 16]"
Sentence: 1,was,O,"[18, 20]"
Sentence: 1,during,O,"[22, 27]"
Sentence: 1,pregnancy,O,"[29, 37]"
Sentence: 1,over,O,"[39, 42]"
Sentence: 1,11,O,"[44, 45]"
Sentence: 1,d,O,"[47, 47]"
Sentence: 1,for,O,"[49, 51]"
Sentence: 1,ewes,O,"[53, 56]"
Sentence: 1,that,O,"[58, 61]"
Sentence: 1,got,O,"[63, 65]"
Sentence: 1,pregnant,O,"[67, 74]"
Sentence: 1,on,O,"[76, 77]"
Sentence: 1,poor,O,"[79, 82]"
Sentence: 1,and,O,"[84, 86]"
Sentence: 1,medium,O,"[88, 93]"
Sentence: 1,quality,O,"[95, 101]"
Sentence: 1,pasture,O,"[103, 109]"
Sentence: 1,.,O,"[110, 110]"
