Sentence #,Text,Tag,Offset
Sentence: 1,On,O,"[0, 1]"
Sentence: 1,a,O,"[3, 3]"
Sentence: 1,proportion,O,"[5, 14]"
Sentence: 1,of,O,"[16, 17]"
Sentence: 1,these,O,"[19, 23]"
Sentence: 1,ewes,O,"[25, 28]"
Sentence: 1,BW,O,"[30, 31]"
Sentence: 1,change,O,"[33, 38]"
Sentence: 1,was,O,"[40, 42]"
Sentence: 1,measured,O,"[44, 51]"
Sentence: 1,:,O,"[52, 52]"
Sentence: 1,approximately,O,"[54, 66]"
Sentence: 1,11111,O,"[68, 72]"
Sentence: 1,1-yr-old,O,"[74, 81]"
Sentence: 1,ewes,O,"[83, 86]"
Sentence: 1,",",O,"[87, 87]"
Sentence: 1,approximately,O,"[89, 101]"
Sentence: 1,11111,O,"[103, 107]"
Sentence: 1,1-yr-old,O,"[109, 116]"
Sentence: 1,ewes,O,"[118, 121]"
Sentence: 1,",",O,"[122, 122]"
Sentence: 1,and,O,"[124, 126]"
Sentence: 1,approximately,O,"[128, 140]"
Sentence: 1,11111,O,"[142, 146]"
Sentence: 1,1-yr-old,O,"[148, 155]"
Sentence: 1,ewes,O,"[157, 160]"
Sentence: 1,.,O,"[161, 161]"
