Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,direction,O,"[4, 12]"
Sentence: 1,of,O,"[14, 15]"
Sentence: 1,the,O,"[17, 19]"
Sentence: 1,genetic,O,"[21, 27]"
Sentence: 1,correlations,O,"[29, 40]"
Sentence: 1,mostly,O,"[42, 47]"
Sentence: 1,coincided,O,"[49, 57]"
Sentence: 1,with,O,"[59, 62]"
Sentence: 1,the,O,"[64, 66]"
Sentence: 1,energy,O,"[68, 73]"
Sentence: 1,requirements,O,"[75, 86]"
Sentence: 1,of,O,"[88, 89]"
Sentence: 1,the,O,"[91, 93]"
Sentence: 1,ewes,O,"[95, 98]"
Sentence: 1,and,O,"[100, 102]"
Sentence: 1,the,O,"[104, 106]"
Sentence: 1,stage,O,"[108, 112]"
Sentence: 1,of,O,"[114, 115]"
Sentence: 1,maturity,O,"[117, 124]"
Sentence: 1,of,O,"[126, 127]"
Sentence: 1,the,O,"[129, 131]"
Sentence: 1,ewes,O,"[133, 136]"
Sentence: 1,.,O,"[137, 137]"
