Sentence #,Text,Tag,Offset
Sentence: 1,In,O,"[0, 1]"
Sentence: 1,conclusion,O,"[3, 12]"
Sentence: 1,",",O,"[13, 13]"
Sentence: 1,optimized,O,"[15, 23]"
Sentence: 1,selection,O,"[25, 33]"
Sentence: 1,strategies,O,"[35, 44]"
Sentence: 1,on,O,"[46, 47]"
Sentence: 1,BW,O,"[49, 50]"
Sentence: 1,changes,O,"[52, 58]"
Sentence: 1,to,O,"[60, 61]"
Sentence: 1,increase,O,"[63, 70]"
Sentence: 1,resilience,O,"[72, 81]"
Sentence: 1,will,O,"[83, 86]"
Sentence: 1,depend,O,"[88, 93]"
Sentence: 1,on,O,"[95, 96]"
Sentence: 1,the,O,"[98, 100]"
Sentence: 1,genetic,O,"[102, 108]"
Sentence: 1,correlations,O,"[110, 121]"
Sentence: 1,with,O,"[123, 126]"
Sentence: 1,reproduction,O,"[128, 139]"
Sentence: 1,and,O,"[141, 143]"
Sentence: 1,are,O,"[145, 147]"
Sentence: 1,dependent,O,"[149, 157]"
Sentence: 1,on,O,"[159, 160]"
Sentence: 1,age,O,"[162, 164]"
Sentence: 1,.,O,"[165, 165]"
