Sentence #,Text,Tag,Offset
Sentence: 1,Merino,O,"[0, 5]"
Sentence: 1,sheep,O,"[7, 11]"
Sentence: 1,can,O,"[13, 15]"
Sentence: 1,be,O,"[17, 18]"
Sentence: 1,bred,O,"[20, 23]"
Sentence: 1,to,O,"[25, 26]"
Sentence: 1,be,O,"[28, 29]"
Sentence: 1,more,O,"[31, 34]"
Sentence: 1,resilient,O,"[36, 44]"
Sentence: 1,to,O,"[46, 47]"
Sentence: 1,this,O,"[49, 52]"
Sentence: 1,variation,O,"[54, 62]"
Sentence: 1,by,O,"[64, 65]"
Sentence: 1,losing,O,"[67, 72]"
Sentence: 1,less,O,"[74, 77]"
Sentence: 1,BW,O,"[79, 80]"
Sentence: 1,when,O,"[82, 85]"
Sentence: 1,grazing,O,"[87, 93]"
Sentence: 1,poor,O,"[95, 98]"
Sentence: 1,quality,O,"[100, 106]"
Sentence: 1,pasture,O,"[108, 114]"
Sentence: 1,and,O,"[116, 118]"
Sentence: 1,gaining,O,"[120, 126]"
Sentence: 1,more,O,"[128, 131]"
Sentence: 1,BW,O,"[133, 134]"
Sentence: 1,when,O,"[136, 139]"
Sentence: 1,grazing,O,"[141, 147]"
Sentence: 1,good,O,"[149, 152]"
Sentence: 1,quality,O,"[154, 160]"
Sentence: 1,pasture,O,"[162, 168]"
Sentence: 1,.,O,"[169, 169]"
