Sentence #,Text,Tag,Offset
Sentence: 1,Quantification,O,"[0, 13]"
Sentence: 1,of,O,"[15, 16]"
Sentence: 1,AND,O,"[18, 20]"
Sentence: 1,",",O,"[21, 21]"
Sentence: 1,SKA,O,"[23, 25]"
Sentence: 1,",",O,"[26, 26]"
Sentence: 1,and,O,"[28, 30]"
Sentence: 1,IND,O,"[32, 34]"
Sentence: 1,was,O,"[36, 38]"
Sentence: 1,performed,O,"[40, 48]"
Sentence: 1,by,O,"[50, 51]"
Sentence: 1,HPLC,O,"[53, 56]"
Sentence: 1,with,O,"[58, 61]"
Sentence: 1,fluorescence,O,"[63, 74]"
Sentence: 1,detection,O,"[76, 84]"
Sentence: 1,.,O,"[85, 85]"
