Sentence #,Text,Tag,Offset
Sentence: 1,Estimates,O,"[0, 8]"
Sentence: 1,of,O,"[10, 11]"
Sentence: 1,genetic,O,"[13, 19]"
Sentence: 1,parameters,O,"[21, 30]"
Sentence: 1,were,O,"[32, 35]"
Sentence: 1,obtained,O,"[37, 44]"
Sentence: 1,through,O,"[46, 52]"
Sentence: 1,Bayesian,O,"[54, 61]"
Sentence: 1,analyses,O,"[63, 70]"
Sentence: 1,after,O,"[72, 76]"
Sentence: 1,logarithmic,O,"[78, 88]"
Sentence: 1,transformations,O,"[90, 104]"
Sentence: 1,of,O,"[106, 107]"
Sentence: 1,original,O,"[109, 116]"
Sentence: 1,measures,O,"[118, 125]"
Sentence: 1,.,O,"[126, 126]"
