Sentence #,Text,Tag,Offset
Sentence: 1,A,O,"[0, 0]"
Sentence: 1,sample,O,"[2, 7]"
Sentence: 1,of,O,"[9, 10]"
Sentence: 1,adipose,O,"[12, 18]"
Sentence: 1,tissue,O,"[20, 25]"
Sentence: 1,was,O,"[27, 29]"
Sentence: 1,collected,O,"[31, 39]"
Sentence: 1,in,O,"[41, 42]"
Sentence: 1,vivo,O,"[44, 47]"
Sentence: 1,",",O,"[48, 48]"
Sentence: 1,using,O,"[50, 54]"
Sentence: 1,a,O,"[56, 56]"
Sentence: 1,biopsy,O,"[58, 63]"
Sentence: 1,device,O,"[65, 70]"
Sentence: 1,",",O,"[71, 71]"
Sentence: 1,from,O,"[73, 76]"
Sentence: 1,the,O,"[78, 80]"
Sentence: 1,neck,O,"[82, 85]"
Sentence: 1,of,O,"[87, 88]"
Sentence: 1,111,O,"[90, 92]"
Sentence: 1,intact,O,"[94, 99]"
Sentence: 1,males,O,"[101, 105]"
Sentence: 1,at,O,"[107, 108]"
Sentence: 1,the,O,"[110, 112]"
Sentence: 1,1,O,"[114, 114]"
Sentence: 1,ages,O,"[116, 119]"
Sentence: 1,and,O,"[121, 123]"
Sentence: 1,at,O,"[125, 126]"
Sentence: 1,slaughter,O,"[128, 136]"
Sentence: 1,from,O,"[138, 141]"
Sentence: 1,the,O,"[143, 145]"
Sentence: 1,ham,O,"[147, 149]"
Sentence: 1,of,O,"[151, 152]"
Sentence: 1,111,O,"[154, 156]"
Sentence: 1,of,O,"[158, 159]"
Sentence: 1,the,O,"[161, 163]"
Sentence: 1,investigated,O,"[165, 176]"
Sentence: 1,animals,O,"[178, 184]"
Sentence: 1,.,O,"[185, 185]"
