Sentence #,Text,Tag,Offset
Sentence: 1,Contents,O,"[0, 7]"
Sentence: 1,of,O,"[9, 10]"
Sentence: 1,boar,O,"[12, 15]"
Sentence: 1,taint,O,"[17, 21]"
Sentence: 1,compounds,O,"[23, 31]"
Sentence: 1,(,O,"[33, 33]"
Sentence: 1,BTC,O,"[34, 36]"
Sentence: 1,),O,"[37, 37]"
Sentence: 1,measured,O,"[39, 46]"
Sentence: 1,at,O,"[48, 49]"
Sentence: 1,111,O,"[51, 53]"
Sentence: 1,d,O,"[55, 55]"
Sentence: 1,were,O,"[57, 60]"
Sentence: 1,higher,O,"[62, 67]"
Sentence: 1,than,O,"[69, 72]"
Sentence: 1,those,O,"[74, 78]"
Sentence: 1,at,O,"[80, 81]"
Sentence: 1,111,O,"[83, 85]"
Sentence: 1,d,O,"[87, 87]"
Sentence: 1,of,O,"[89, 90]"
Sentence: 1,age,O,"[92, 94]"
Sentence: 1,.,O,"[95, 95]"
